inv_nr	page_no	langs	page_text	url
1515	1006	msa	"  dengan Laorang Cabauw tatcala ija die gaderen oleh tengaeje Cabauw Capada Gjina koko, roepoen ija tiada die tepaiscannja oleh tengadje falauw derie Cabauw laloe die bawonja Canegrienja salouw macadatamnglah Toela manuamggeel zaorang Lagie derie Cabauw djadie doea orang monmbawa catalauw, ija we ampoenjaolel Eengrdje Cabauw gjoega; Lapercoeralagie Prie sal bage sengabje aemaelohe, jja ie die ka tacannja oleh tengadje Talauw tiadaja mauwacan onang ioe orda dengan Een gadje, maca dia mamagang falouew den gan oematohi, Carnaja roe boecom bermofaca bersam Lama dengan Touan Comp=s, malain can kakendak olen Touan radja temdierie, de tapie moelenja oroig oematohi ada dengan zengadje gjoewa   "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1515_1006
1515	1130	msa	  manjauot oleh matano, zebab jja bacanda — bapacoe poenja bini maca die tanjahipoela — oleh hoecoem, apa angcau malihat, maca manjauot oleh malano, acoe zendierie dapat jja doea orang tidoor zamazama pad tampat katidoran jang tella zoeda ligae halio„ maca die tanjahi poela oleh hoecoem, apa- die bitjaracan olch bapamoe pada angcaulo, maca majauot oleh matano, adapoen— jang die bitjaracan olch bapacoe pada Camie„ manoeroet zackzie djoega, zoepaija jja membrie sola berlaki dengan bieroe, maca die tanjahi poela, djica demikien batapa jja mati, maca manjauot matano zebabjja — manatack dauhoeloe maca kenna kapala bapacoe jang ada loeka, zebab itoelah maca die balascan Combalie oleh bapacoe acar dia maca jja mati, maca die tanjahi poela- oleh hoecoem, oleh lamoe manoeloeng acan dia ka alauwa tiada, maca jja manjauot tiada Camie manoeloeng acan dia, adapoen camie mamagang padang camie zerta — manjalacan sole djoega. dan demikien lagie die tanjahi poela olch   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1515_1130
1533	27	msa	" Zierij Zulthan Candierie boleh sikier adalah itoe pada Cabaijican oleh bala Raijat Padoeca zierij zeulkhan dom Camie Lepenti Loeda die erjatacan den noe ada zoewatoe toela dan iang Loenggoe derie oleh tamboer Ternati roing Loeda die Goenican manoezia, maca Tja hoelagie zoewatoe Zebab rang Cras maca Camie zoedalah— mamoetoeseen Prie hal itoe rang demikien zebab toeloeh Camie manemti maca — Padoeca Zierij zulthan ten dacloeh berti tahoan dengan Patoet deniepada Hal rang deminkienloch roe; dan Camie siaerada Zasoewatoe alemat Gjindra mata acan Padoera zierij zulthan, malaincan maminta demoer Tandjang dan zalemnat djoewa adomja Tamat. Terzonuat die attas Touloe Ternati dalam Cotta orangie Pada anambellas Harie— Boulaen aug:o Pada Tauon sarieboeanam ratoes sambielan Poeloe doea "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0027
1533	42	msa	  dan tiada berhimpon doedoek die Taboecan zeperti ija zoeda berdjandji dalam Perdjan„ djian rang baharoe itoe, maca zacarang — Touan Radja minta ten dak boleh ziaza Pada orang oroing roe, maca rja noe Pada maze ini camie tiadah boleh mangatacan bellom harna Camie boeex tauw derie zebabapa goegoegoe doea itoe siaea momoeroet Pendjan djiannja, maca derie Noelah Patoetlah Canie manengar dauhoeloe Padanja, macapada mandjadie demikien noe, djica Touangoer na door tida dataing maca zoeroeannja acam datang kazana, Camodien boleh ma rengar mangadoeen Touanraeja dan djawab„ can diaorang, zoepaija mamoetoescan ie Pada Cabaijican Parentaain Tabolcan dalempada itoe Camie zoeca djica touamn Radja ada manghidop dengan goegoegoenja toe dalam, damean dan mofacat rang baeik, Zoepaija Balaraijat Touan Radja Lacalie marazahi zedap dalom damean rang Zamporna, zebab toelaeh brielah Touan radja talingamoe dan hatimoe Pada mamoeroet damean, mack sikierloch Touan radja   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0042
1533	44	msa	"  Touan Radja mantjarie Pada maroezacan diaorang itoe, maca ija ioe ada zeperti Touan radja tiada mangarti dan mangatoha wie derie Cabaijican Touanradja Candierie Carna djica tiada dengan Casoecoiein bagitoe maca Parentaan Taboecan meninggal djoega dalam damean dan motacat rang baeik oenejoeclah Touam radja die antara diaorang maca Touan radja ada tja ampoenja radja dan boecan zatroenja, zoepaija hati ija Cadoenja Zerta orang orangnja mandjadie kazie acon Touam radja, maca dengan demikienlach boleh mandapat die antaremja motacat dan dennean iong Lamporna roe., Labage Lagie, djica Poutri Loro Labo datang die Taboecan, maca Touam radja djangan die hinacan jja Carna Touan radja Dendak beringat, Tjaloch Lagie ada derie assae radja, dan iboe derie anak Touem radja rang zoeda Cahawin dengan radja Tagulanda, zebab — ioelah djica die hinacan Ija, maca ada die hinacan Pada anacrija Lagie; adapoen   "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0044
1533	45	msa	"  adapoen Camie Pertjaija dan harap, djica Committ: Comp:e datang kazana maca ija mandapa Zegalla Prie sal za zoewatoe dalem Cabaijican dan derie Trie sal kacabon anacaija goegoegoe Philip datonzeka, noezoenggoe hierda Baros dan Patoet; den djica ada bagitae Zepenti Touan radja zoedah toelis acam Camie maca Tatoetlaeh Tja mandapat barang hoecoeman de tapie Prie Pel itoe Touan radjabolen ma „lan moetoescan dengan radja Taroena de „ Patoet dan Haros, terleben Lagie Carno nadja itoe Hendrik boleh manoeroet esteadat Negrie - maca derie Trie tal Uoe Camie zacarang ada mangieriem hoewatoe zoerat Cadapanja Lerta mangatacan, maca Camie Perom bagi„ mana Touau radja ada toelis dalem zoe„ ratnja, djicaleiw Camie koezian Pada Cacabon maca Camedien Souam radja ten dak nieuw ambeel Cahendakzen dieri, rija, dan djica datang barang Lasoewatoe derie hal noe, djangan de brieacon Cazala hennja, ja roe ada Percataan iang Camie  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0045
1533	53	msa	  bagimana Touanradja manjoerohcam jja camarie Pada eja Jacan djicalemwada Zoenggoezepenti zoeda die Gabaercan radja moeda manganisoe don men sin Takange„ tang, dan Pagiepada mandjoewal minjak Cappapa, zeperti Lagie ada mangatacan dalam zoerat roe, ten daclah Touangoernad=r tariema tabeemja Peero uoe zepenti Touan radja Candierie adaberhadapan, maca - demikienlah jaitoe Camie zoedalaen mana, riem derie mintaian Touan radja Zerta dengan Terca taan maca tiadalah— barang iang Camie lebeh zoeca, dan die - berkomen acam Comp:e, malaincan djica radja radja Zangie ada fadoeliedan— mantjarie, damean dan mosacat die antarenja lebeh baeik zadikit zeperti rang dauhoeloe macapada malakoecan rang demikien nod— Hendaclaeh Radja radja Laorang oraing— mandjagahi Bala raijatnja, zoepaija ijalach djangan mantjella acan oraing die loewar, Carna ada Zoenggoe, maca orang— iang zoeda die tjellen itoe, ja mambielang—  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0053
1533	55	msa	  Camie Sendak berpassan acan Touan radja Zepertizahabat hangzoenggoe baeick„ lah Touan radja (ejicalauw boleh/ mambaijiki abis Prie Jae roe dengan Radja Taboecan dalam Daros dan Pasoet, te tapie djicalauw siaea boleh Camodien baeickloen Touan radja tinggal dauhoeloe berdiam dengan hal itoe Lampe Lamenja oleh goernadoor atauwa zoeroeeninja datang kazana, zoepaija „lagie malaloewie deriebarang Gidraain bagier over Pansa, maca pada mandjadie rang demikien— iwe zepenti kieraein Camie Pada rang— Cabaijican, baeicklaen Touan radja manjoe„ Sengie Poela rohean „ Zegallabala radja Lalero oreing Talauw noe rang adolagie die Taroena Carna jja ioe adadengan Patoet dan Haros— maca Touan radja djoega iang Patoet Pada malakoekan damean die zangir, Tja Uoelah Camie filrier wactoe ija mauw datang — de zimi Bendaclah die een djoecan itoe zoepaija Camie terlebeh, zepenti dau hoeloe bolen membrie hormatacan Touan radja,  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0055
1533	56	msa	dalam Pada itoe Dendacloeh Tourn radja mangatahawie tiadalah canie biaza zerta estea dat Comp:e Pada manengan dan Ter tjaija acan orang, djicalauw siada dengan zoenggoenja derie barang zal rang ija die Sabarcan Pada Camie.— dan minjak Calapa hang zoeda die kieriem itoe, Nsanti Camie pada harie rang Laein bellie noe, Carna zacarang Comp:e ada cabanjacan. zabage Lagie derie minteian Souanradja Tada manoeloeng acan oreignja rang zoeda datang itoe, adalah Camie boleh beringat acan dianja. , dan maninggalloch dengan tabea banjabanjac Touan radja ampoenja sahabat iang kazie zoedabertan dacan Cornelis van der duijn, dan die ziezienja ada tercanaing Ternati da lam Cotta orangie Pada 24. Aarie boelan aug=o Tauon 1692. —	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0056
1533	73	msa	  daen Camie Pertjaija macaorang magin danao denie sitah Touan Patra Zendack — mambawa poela dagangannja Connarie zepersi babarapa Toeuon Lamenija Jjazoeda die bawa, Camodien rja boleh mandapat combalie de zini Cabanjacan djinis daga„ eegen rang adaberlacoe die magindomao, — Zepenti ija ioe Touom Patra die Catahawie oida Cabanjacan Pada Comp:e, macaapa djinis dagangan rang ada pada Comp:e ttoe Camie sida die zaboe tean dalam zoerant ini, carna aja roe Touom Patra djoega rang tenleben baeik mangatahawie, malain„ can Camieberdjandji, maca Bala Raijat Touden Patra camie Tendack manariem Zeperti Lahabat Comp:e rong zoenggoe daen rang betoel, ten ta momoelongcam ija dalam zegalla percara roig Patoet daen haros, daer iang manatiada benzalahan  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0073
1533	103	msa	  Cazambielan dengan zoeroean Hoeloem Liliatoe, sengadje mosi, dan bobato doealaem Lagiepoen Camiezoeda malihat denganzaka Bati banjakejmis Peratoeran a tauwa Perca taan rang siadarpa soet, dan rang artinja doea Zeperti Canni dengan ajoeracan manoendjoek dalam zoerat ini Pada anacda Padoecazienij zulthan, djicalauw derie sal itoe zoeroeanmoe liada maaloemcan betoel Pada anacda Padoeia zierij zulthan, manacalie Camie zoeda manoendjoek dan hoeloe dengan zaganogj roepaija, apatah gruinelacha Cam tellach benzalaen, boecan djoega Pador Camie, te tapie Lagie dan terlebehacan analda Padoecazierij — Zulthan Pada ziapa Paros dam patoet ija mamboeat Cabaltiem Zacalien, te tapie amacda sadoeca zierij zulthan, adalah Caloe ija Cahendaki mamohon bersafijang atouwen manjatjican Padanja orang ini a tauwa quimelaha Cam manga tahawan betoel Zoedadie Terbaharoecan Pangicot Pangoebang derieper zabatan dan kazie kazien die om sara orang Teruati dan die antara orang tadorie alauwa Padoecazierij zulthan Ternatie dan Padoeca zienij zul than Tadorie ten tadengan camie dalam Cotta orangil Camie, pada  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0103
1533	143	msa	"  mamanggeel zoudaranja noe datang— camarie, deniezebab Noelah canie niauw maca Padaca sierij sulthan tinggal bendiam dengen tataphati, zerta dengan Pentjaijdiain, maca Camie mambaijcki Hormatnja tenlebeh die djadican, maca dengan djandjian noe Camie samertean zoeratini, daen maminta Touom allech die Caroenia-i dengan zegalle salamat Zamporna; daen tiada zasoewatoe alamat Gjindra mata, malaincan Batoewarna iang zoeda die Pintacan - woeadalah die Pazentacan werat nu.— Tamat. Ten sourat die attas Pouloe— Ternati dalam Cotta orangie Pada aeza Harie Boelan october Tauon sarieboe anam Natoes sambielan Bouloe doea.  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0143
1533	150	msa	  daer zasoewa toepoen riada tjindra mata malenneom tabeabanja banjac Tamac. Ten sourat die attas Pouloe Ternatie dalam Cotta orangie Pada Harie Boelan october Tauon sarieboeanam Ratoes sambielan Poeloe doea zoedabertandacan Cornelis van der duijn   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0150
1533	185	msa	Poela die mondono, maca Padoeca Patra djangcal ada Cahendackie niauw datang Camarie deugan sloeproe, zebab noelach camie tiada boleh moninggal Pada mangadjoccan oleh Padoera Patra - djangcal memdajang Comarie, daen Per tjaijalah noe siadalaei malerincan Pada Cabaijicannjadjoega, macademi 9 kien noe oleh Tadoela Patra djangcal — candierie boleh bertie kiercan, djica ija - beringat Toela Trie Talaghoewaliija Lennoeemja, maca bahoewa zasoenggoenja Camie tiada moniengar barang rasoe„ watoe zal rang laei derie olee Padocca Patra djangcal, maerin can zegalla Cabaijican, Zebab Noelach Camie tenlebeh Zoeca daen menninta Rendacloch Taclolca Patra djangcal mandatang djoega Camarie carna noe ada pada Cabaijicannja, daer	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0185
1533	210	msa	"  Padoeca sierij sulthan, daen pada tigae licor Harieboelom noecamie telloch wedala manariem zoerat doea denie oleen Padoeca sierij sulthan, lang die kieriem den gan Hamba Nagmat Capada Heer goernadoor daen zegala Raedt, macasa caroig camie sendackmandjatrabcan hoenat iwe dengan Ladikit Tercataan djoega catalwie; Bermoela zoedalah canne toelis dalam zoerat derie ampatlicor Sarie Boelom Feb=r derieprie sal lascar iang Padoeca sierij sulthan hoedalaen blie we, daen camie tellaen maminta ten daclaen Padoeca sierij sulthan magieriem lascar ioe Camarie, zoepaijadielaloewie zegala lagie berbantain, macadjicalauw Padoec sierij sulthan bellom ada momoeroet lang demikien noe, maca camie Sarap oleh Padoeca sierij sulthan die toeroekcam djaega noe, daer mongieriem lascar noe Connoer daen zoepaija mandjadie iang demikien uoe camie zoedalah mangambeel Poela Pargalascar noe derie onang rang zoedaeh   "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0210
1533	261	msa	tigae Haerie Boelan ini maca Zegalla tjidraain rang die alas Poeloe sangir noe Lamoeanja zoeda abis daen mandjadie badame, Danja sal cacabon anak goegoegoe Philiph dasonseka rang zoeda kieriem Ca„ batavia woelach djoega adalagie taboecadaen tinggaldalam Cahendack Camie, zebab Noelah Camie harap macadamean noe Dendack die singgal Cacal Zoepaija Touan radja Perta Toutri Loro Labo daen goegoegoe davielt Pandjalang Lagie Thomas Wala boleh salama exja hidop dengan radja M. Lalere dalam dameen rang samporna Reperti tellachada baboenji Perdjandjian rang hoedah die baijiki die Jadapon Heer goernadoor Lama Ioannes Cops daen mantri mantri derie moloco dalam Jauon 1691. macaderie woeloen Camie membrie acan Touan Radja daen Poutri Lorolabo Legala salament deriedamean roe, daer Camie ma„ minta djica boleh Pendacloen Touan Radja dajang Camarie Pada membrie salamat acan goernadoor baharoe dalem Tarentanja Reperti noe ada Estardat, daer lagie Pada bencatta Catta derie Prie hal Cabadjican Tarentaan Candahar, te tapie djicalauw	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0261
1533	276	msa	" deriepada Casalachan Cadoeanja noe zebab die tjariecan oleh orang halfoeroe rang mamboenoh orang maba, te sapie orang salfoeroe rive telloen die Hoecomcan dengan hoecom iang Camasian zama moa facat dalambitjara rang Pasoet, maca dalam biljara roe Padoecaanacda zoedaloeh minta ampon acam Cadoeanja die lepascan dalam Pandjara, henta deagan saorang Talfoeroe Tden koevimpon acan camatiannja, zetapie doea orang toe bell om Combalie Capada tampatnja, maca„ sacarang mie Bahoewa Padoeca anacda manjoerohcan Hoecoem Liliatoe herta dengan Bobato sigaeorang acan ganti anacda ijaloeh minta Tada Padoeca aijahenda - Heer goernadoor, daer Pacloeca soudara sierij sulthan Ternati, minta die Com„ balican doeaorang roe Capada tampa tnja iang dauhoeloe; daen Lagie aija henda Heer   "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0276
1533	277	msa	"  goernadoor catacan dalam zoerar mambaijiki hoewatoe tandah, maca Radja batjan zadjoemalaha Reael acan gantinja orang misauoel noe Padoeca anacda bellom zoeca; maca adalah Padoeca anacda minta samor moafacat bitjara acan mamoetoes Zegala zal iang laein, telloen ten sourat die attas ioe adapoen derie Trie sal orang misauoel ne Padoeca anacda minta bijarcanloeh dau hoeloe; sjahadaen, rang siada zigrae Combalie zoeroean Camie rang mangadap Pada Padoeca aijahenda Heer goernadoor ioe, zebab Padoeca anacda adadalam cozakitan, maca adaloen Padoeca anacda minta ampon Pada Heen goernadoor daer zegala Raedt Lambeanja rang ada dalam Cotta orangie; daerlagie Padoeca aija hen da Heer goernadoon kieriemcan zoewatoe zoenat rang.  "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1533_0277
